"9";"10";"0,300830"
"0";"12";"8,429605"
"1";"12";"1,646007"
"2";"12";"6,089913"
"3";"12";"6,736799"
"4";"8";"1,966990"
"5";"10";"15,499961"
"6";"12";"6,460714"
"7";"10";"3,115757"
"8";"12";"1,932592"
"9";"10";"1,636672"
"0";"16";"20,158318"
"1";"8";"2,451775"
"2";"12";"17,726383"
"3";"10";"9,727272"
"4";"10";"8,218949"
"5";"16";"12,250891"
"6";"10";"17,013334"
"7";"12";"15,344010"
"8";"12";"16,872903"
"9";"10";"13,092621"
"0";"10";"1,955140"
"1";"10";"7,601933"
"2";"12";"21,695670"
"3";"8";"3,595835"
"4";"12";"6,222757"
"5";"10";"12,717689"
"6";"10";"2,088581"
"7";"12";"20,100634"
"8";"10";"7,182815"
"9";"10";"3,451058"
"0";"10";"15,482446"
"1";"10";"5,741051"
"2";"10";"1,036206"
"3";"8";"2,921400"
"4";"12";"10,345742"
"5";"10";"7,240096"
"6";"12";"6,598541"
"7";"16";"13,289231"
"8";"12";"11,993846"
"9";"10";"9,643651"
"0";"12";"4,654868"
"1";"12";"6,114172"
"2";"10";"13,596569"
"3";"12";"17,792092"
"4";"12";"0,074441"
"5";"10";"3,407218"
"6";"10";"15,136628"
"7";"10";"0,757001"
"8";"10";"12,418106"
"9";"12";"15,337139"
"0";"12";"18,000868"
"1";"10";"4,878887"
"2";"10";"4,080072"
"3";"10";"3,435340"
"4";"12";"17,315213"
"5";"10";"11,173008"
"6";"10";"2,212978"
"7";"12";"9,431880"
"8";"10";"7,309630"
"9";"12";"8,504644"
"0";"10";"14,317555"
"1";"12";"4,152163"
"2";"10";"12,763363"
"3";"10";"3,730159"
"4";"12";"17,717506"
"5";"10";"8,584262"
"6";"10";"7,386336"
"7";"12";"0,896141"
"8";"10";"0,912539"
"9";"12";"16,956369"
"0";"10";"3,623102"
"1";"10";"8,009780"
"2";"12";"2,434837"
"3";"10";"14,273638"
"4";"10";"12,762868"
"5";"10";"0,448700"
"6";"10";"12,662048"
"7";"12";"3,217804"
"8";"12";"2,974596"
"9";"10";"10,803144"
"0";"10";"6,994329"
"1";"10";"6,926019"
"2";"10";"7,760243"
"3";"12";"8,955617"
"4";"12";"4,555593"
"5";"12";"4,980051"
"6";"10";"0,442190"
"7";"12";"22,073576"
"8";"16";"4,883276"
"9";"12";"5,050450"
"0";"12";"6,181143"
"1";"10";"14,223947"
"2";"12";"12,472971"
"3";"10";"2,675056"
"4";"8";"6,775130"
"5";"16";"7,002747"
"6";"12";"0,687442"
"7";"16";"13,504807"
"8";"10";"17,577880"
"9";"12";"10,250087"
"0";"10";"16,710871"
"1";"10";"14,785947"
"2";"10";"1,128680"
"3";"12";"9,031476"
"4";"10";"5,540322"
"5";"10";"11,867740"
"6";"12";"6,006070"
"7";"10";"6,837076"
"8";"12";"3,538668"
"9";"12";"12,462940"
"0";"8";"2,461252"
"1";"12";"10,316134"
"2";"10";"13,943644"
"3";"10";"14,993552"
"4";"10";"12,978186"
"5";"10";"0,691462"
"6";"10";"2,207667"
"7";"10";"21,230320"
"8";"10";"0,522260"
"9";"10";"7,478465"
"0";"12";"11,128124"
"1";"10";"16,485824"
"2";"10";"15,947457"
"3";"10";"1,682557"
"4";"10";"7,667692"
"5";"10";"16,675330"
"6";"10";"5,904299"
"7";"10";"10,063120"
"8";"10";"0,076368"
"9";"8";"2,126883"
"0";"10";"4,966029"
"1";"10";"4,221949"
"2";"10";"1,866763"
"3";"10";"18,534754"
"4";"10";"10,986599"
"5";"10";"7,178173"
"6";"12";"17,393215"
"7";"10";"5,463545"
"8";"16";"16,574594"
"9";"12";"9,153320"
"0";"10";"1,485032"
"1";"10";"2,957447"
"2";"16";"10,550575"
"3";"10";"7,659431"
"4";"10";"2,106672"
"5";"10";"4,669127"
"6";"10";"5,348236"
"7";"12";"0,378916"
"8";"12";"19,617817"
"9";"12";"7,221792"
"0";"10";"2,710316"
"1";"10";"8,096267"
"2";"10";"7,283773"
"3";"10";"18,975301"
"4";"12";"11,294989"
"5";"10";"0,610133"
"6";"12";"9,422004"
"7";"10";"7,638836"
"8";"10";"2,665195"
"9";"12";"21,265559"
"0";"16";"17,491992"
"1";"10";"18,025770"
"2";"10";"0,653837"
"3";"12";"7,300973"
"4";"10";"5,826098"
"5";"10";"1,650675"
"6";"10";"2,705480"
"7";"12";"14,324310"
"8";"10";"3,394435"
"9";"10";"4,494013"
"0";"8";"1,401202"
"1";"12";"5,472906"
"2";"10";"8,086368"
"3";"10";"0,532638"
"4";"10";"7,061024"
"5";"10";"5,076288"
"6";"12";"0,284204"
"7";"10";"12,506591"
"8";"10";"3,003278"
"9";"10";"3,137281"
"0";"12";"10,637916"
"1";"10";"8,958428"
"2";"10";"0,842989"
"3";"12";"7,434268"
"4";"10";"2,435885"
"5";"10";"1,566620"
"6";"12";"12,453544"
"7";"12";"9,673398"
"8";"10";"2,174305"
"9";"10";"8,927310"
"0";"10";"8,935041"
"1";"10";"5,394251"
"2";"10";"7,499792"
"3";"12";"10,575136"
"4";"10";"7,212749"
"5";"12";"18,799588"
"6";"10";"4,522678"
"7";"8";"0,632242"
"8";"12";"12,419206"
"9";"12";"20,246365"
"0";"12";"3,236720"
"1";"12";"3,023687"
"2";"10";"9,987152"
"3";"10";"5,730547"
"4";"10";"4,130159"
"5";"10";"0,972181"
"6";"16";"20,654249"
"7";"8";"2,565082"
"8";"12";"3,634240"
"9";"10";"17,155582"
"0";"12";"17,271075"
"1";"10";"5,833593"
"2";"12";"7,453848"
"3";"8";"14,053847"
"4";"12";"7,743128"
"5";"10";"7,354331"
"6";"10";"7,311967"
"7";"10";"3,598590"
"8";"10";"0,498155"
"9";"10";"4,758966"
"0";"10";"5,460413"
"1";"10";"8,893724"
"2";"12";"13,882584"
"3";"10";"2,115178"
"4";"12";"13,662199"
"5";"10";"4,965364"
"6";"12";"10,541996"
"7";"10";"15,852352"
"8";"10";"15,228809"
"9";"12";"8,774563"
"0";"10";"0,891179"
"1";"12";"20,482537"
"2";"10";"9,076813"
"3";"10";"11,016123"
"4";"12";"1,224653"
"5";"10";"2,195738"
"6";"10";"3,227622"
"7";"10";"2,828485"
"8";"12";"13,544996"
"9";"12";"13,565432"
"0";"12";"0,600001"
"1";"12";"3,878808"
"2";"12";"4,739770"
"3";"10";"6,391180"
"4";"10";"3,268303"
"5";"12";"0,624606"
"6";"12";"19,209775"
"7";"10";"9,754980"
"8";"10";"7,606203"
"9";"12";"16,499989"
"0";"12";"17,887750"
"1";"10";"22,221045"
"2";"10";"1,819476"
"3";"12";"9,165019"
"4";"12";"4,047016"
"5";"10";"0,726558"
"6";"12";"20,104997"
"7";"12";"19,336786"
"8";"12";"13,192732"
"9";"12";"17,542323"
"0";"10";"14,210104"
"1";"10";"6,741038"
"2";"10";"4,124168"
"3";"12";"0,758813"
"4";"12";"16,842411"
"5";"10";"2,000294"
"6";"12";"3,993574"
"7";"10";"4,403450"
"8";"10";"13,701809"
"9";"10";"8,425511"
"0";"10";"5,986828"
"1";"8";"3,872568"
"2";"12";"16,530537"
"3";"12";"12,305750"
"4";"12";"12,071276"
"5";"10";"6,500020"
"6";"16";"12,247456"
"7";"10";"17,302906"
"8";"10";"9,126935"
"9";"12";"14,688800"
"0";"10";"3,628024"
"1";"10";"9,430153"
"2";"8";"3,788092"
"3";"10";"0,423082"
"4";"8";"2,947155"
"5";"10";"6,289915"
"6";"12";"15,467157"
"7";"10";"4,006609"
"8";"10";"12,911055"
"9";"10";"0,830464"
"0";"10";"21,503921"
"1";"10";"9,202282"
"2";"12";"3,754487"
"3";"10";"5,067209"
"4";"12";"12,548748"
"5";"10";"10,813595"
"6";"12";"11,688782"
"7";"10";"10,863801"
"8";"12";"0,267206"
"9";"12";"6,957427"
"0";"12";"19,071593"
"1";"10";"6,390339"
"2";"10";"19,308901"
"3";"10";"6,311846"
"4";"12";"12,104745"
"5";"12";"5,369654"
"6";"8";"1,630083"
"7";"10";"13,495680"
"8";"12";"10,882267"
"9";"10";"12,482332"
"0";"10";"1,826967"
"1";"10";"10,474816"
"2";"12";"17,277827"
"3";"12";"20,537328"
"4";"10";"3,226856"
"5";"10";"6,500612"
"6";"12";"20,989736"
"7";"10";"2,918299"
"8";"12";"5,505458"
"9";"10";"2,028265"
"0";"12";"10,412882"
"1";"10";"2,041658"
"2";"10";"4,080935"
"3";"10";"2,690852"
"4";"12";"0,272009"
"5";"10";"15,205940"
"6";"12";"3,652134"
"7";"12";"3,831221"
"8";"10";"5,168031"
"9";"12";"12,749897"
"0";"8";"0,663164"
"1";"12";"5,017366"
"2";"10";"12,026269"
"3";"12";"8,410766"
"4";"10";"18,014249"
"5";"10";"6,158502"
"6";"10";"8,831112"
"7";"12";"12,615867"
"8";"12";"17,524662"
"9";"10";"1,676546"
"0";"10";"1,081111"
"1";"10";"4,328536"
"2";"12";"8,028078"
"3";"12";"21,620947"
"4";"12";"19,363392"
"5";"10";"3,857858"
"6";"10";"1,250012"
"7";"12";"8,122819"
"8";"8";"8,882629"
"9";"12";"7,572881"
"0";"12";"3,977414"
"1";"12";"21,082341"
"2";"12";"4,527379"
"3";"12";"9,435575"
"4";"10";"5,486534"
"5";"10";"0,312483"
"6";"10";"4,589948"
"7";"12";"23,019365"
"8";"12";"14,375014"
"9";"12";"18,864455"
"0";"10";"11,631920"
"1";"12";"3,966015"
"2";"10";"4,198873"
"3";"10";"5,303926"
"4";"10";"4,464560"
"5";"12";"21,342463"
"6";"10";"6,372830"
"7";"10";"3,798762"
"8";"10";"5,844318"
"9";"10";"20,049523"
"0";"10";"11,686939"
"1";"12";"4,506478"
"2";"10";"7,285552"
"3";"10";"21,899060"
"4";"10";"6,418178"
"5";"10";"3,142228"
"6";"10";"2,098865"
"7";"12";"2,712286"
"8";"10";"1,163687"
"9";"10";"0,398733"
"0";"10";"6,151125"
"1";"10";"8,056454"
"2";"12";"8,759286"
"3";"10";"19,454410"
"4";"12";"2,702436"
"5";"12";"14,232855"
"6";"10";"3,867069"
"7";"10";"9,407530"
"8";"16";"17,770406"
"9";"10";"8,488721"
"0";"10";"2,313635"
"1";"12";"1,988597"
"2";"12";"2,785856"
"3";"10";"0,187726"
"4";"12";"3,785675"
"5";"12";"6,797095"
"6";"10";"1,608096"
"7";"16";"12,349681"
"8";"12";"2,775383"
"9";"12";"12,516860"
"0";"10";"2,084547"
"1";"10";"11,222347"
"2";"10";"11,942998"
"3";"10";"6,802060"
"4";"16";"19,556878"
"5";"12";"14,092801"
"6";"10";"8,664125"
"7";"10";"0,289424"
"8";"10";"6,157514"
"9";"10";"1,984020"
"0";"10";"15,705778"
"1";"10";"4,463796"
"2";"10";"3,797392"
"3";"12";"12,584770"
"4";"10";"0,358321"
"5";"12";"5,635050"
"6";"12";"13,028895"
"7";"8";"0,294355"
"8";"10";"7,615966"
"9";"12";"14,234850"
"0";"12";"13,874446"
"1";"16";"21,304021"
"2";"10";"0,711612"
"3";"10";"4,152419"
"4";"10";"12,250505"
"5";"12";"8,772256"
"6";"12";"8,003021"
"7";"10";"3,746797"
"8";"10";"4,486279"
"9";"12";"12,069908"
"0";"8";"2,919645"
"1";"10";"2,416654"
"2";"10";"2,186066"
"3";"10";"7,712943"
"4";"10";"8,949911"
"5";"10";"1,016750"
"6";"12";"5,278948"
"7";"10";"16,269294"
"8";"10";"2,561981"
"9";"10";"11,640813"
"0";"10";"18,139719"
"1";"12";"1,112348"
"2";"12";"7,972345"
"3";"10";"2,771531"
"4";"10";"2,316158"
"5";"8";"0,267926"
"6";"10";"2,504954"
"7";"10";"0,895443"
"8";"10";"10,627741"
"9";"10";"4,395966"
"0";"12";"8,438942"
"1";"12";"7,354333"
"2";"12";"4,503596"
"3";"10";"18,402942"
"4";"10";"7,039213"
"5";"12";"13,361567"
"6";"12";"12,999415"
"7";"12";"19,315234"
"8";"8";"1,070849"
"9";"12";"19,814067"
"0";"12";"0,075561"
"1";"10";"4,146190"
"2";"10";"9,830985"
"3";"12";"1,061948"
"4";"12";"8,403621"
"5";"10";"0,156920"
"6";"8";"3,126679"
"7";"10";"19,209490"
"8";"12";"9,500442"
"9";"10";"2,310356"
"0";"12";"4,239863"
"1";"10";"9,154139"
"2";"10";"3,425171"
"3";"12";"2,061650"
"4";"10";"1,860150"
"5";"10";"5,791455"
"6";"10";"7,232440"
"7";"10";"3,090163"
"8";"10";"1,864581"
"9";"10";"11,889073"
"0";"10";"10,235462"
"1";"10";"6,773128"
"2";"12";"4,075546"
"3";"10";"4,229371"
"4";"12";"17,603918"
"5";"8";"2,080994"
"6";"10";"12,104498"
"7";"12";"20,727691"
"8";"10";"0,785119"
"9";"8";"0,649476"
"0";"12";"11,611329"
"1";"12";"5,798985"
"2";"10";"4,790945"
"3";"12";"21,069642"
"4";"8";"2,348145"
"5";"10";"2,834010"
"6";"10";"11,229193"
"7";"12";"3,257923"
"8";"10";"17,128155"
"9";"10";"4,987106"
"0";"12";"21,420426"
"1";"8";"0,253045"
"2";"12";"20,282018"
"3";"12";"22,491542"
"4";"12";"19,445904"
"5";"10";"8,903584"
"6";"12";"16,157317"
"7";"8";"5,436581"
"8";"12";"0,626437"
"9";"12";"6,501930"
"0";"12";"5,778173"
"1";"10";"1,308362"
"2";"10";"13,631515"
"3";"12";"14,050208"
"4";"12";"8,625886"
"5";"12";"11,169601"
"6";"10";"12,657064"
"7";"10";"16,763931"
"8";"12";"7,243944"
"9";"12";"10,619762"
"0";"10";"1,467150"
"1";"10";"0,641932"
"2";"10";"2,539729"
"3";"12";"5,581491"
"4";"10";"0,943108"
"5";"10";"20,782191"
"6";"12";"1,008619"
"7";"12";"12,635595"
"8";"12";"11,589292"
"9";"12";"3,051728"
"0";"8";"0,441177"
"1";"8";"2,943092"
"2";"12";"5,634669"
"3";"12";"18,919282"
"4";"12";"8,569020"
"5";"10";"4,390072"
"6";"10";"13,582124"
"7";"12";"18,005177"
"8";"12";"9,433212"
"9";"10";"18,632966"
"0";"8";"1,826778"
"1";"12";"2,622549"
"2";"10";"11,457193"
"3";"12";"8,240253"
"4";"10";"0,487108"
"5";"12";"17,006168"
"6";"10";"7,664060"
"7";"12";"0,227812"
"8";"12";"21,361649"
"9";"10";"2,337172"
"0";"10";"0,076969"
"1";"10";"18,151608"
"2";"12";"22,142245"
"3";"10";"2,880949"
"4";"10";"8,350074"
"5";"12";"9,946824"
"6";"12";"9,726061"
"7";"10";"6,253080"
"8";"12";"18,543845"
"9";"10";"0,378335"
"0";"10";"0,970477"
"1";"12";"15,798462"
"2";"12";"12,091085"
"3";"12";"5,711386"
"4";"12";"9,708001"
"5";"10";"2,913521"
"6";"12";"18,346411"
"7";"10";"16,842682"
"8";"12";"6,966519"
"9";"12";"18,789526"
"0";"12";"9,262987"
"1";"12";"5,048672"
"2";"12";"8,239630"
"3";"10";"8,069854"
"4";"8";"0,445139"
"5";"12";"6,307604"
"6";"12";"4,661353"
"7";"10";"2,770938"
"8";"10";"17,732822"
"9";"10";"8,880843"
"0";"12";"5,933213"
"1";"12";"1,208443"
"2";"10";"2,682327"
"3";"12";"10,677751"
"4";"12";"1,734617"
"5";"10";"2,541760"
"6";"10";"4,912945"
"7";"10";"5,108505"
"8";"10";"0,492487"
"9";"10";"1,393671"
"0";"12";"3,797426"
"1";"10";"14,240103"
"2";"12";"14,376674"
"3";"10";"9,934462"
"4";"12";"1,639927"
"5";"10";"1,643922"
"6";"10";"3,232622"
"7";"10";"0,296172"
"8";"10";"4,760004"
"9";"10";"9,212222"
"0";"12";"12,771144"
"1";"10";"10,373961"
"2";"10";"7,511406"
"3";"12";"1,060096"
"4";"12";"16,444750"
"5";"12";"11,989126"
"6";"12";"8,142602"
"7";"10";"2,027768"
"8";"12";"16,392484"
"9";"10";"6,125943"
"0";"12";"17,534720"
"1";"10";"0,395097"
"2";"12";"16,607145"
"3";"10";"8,405574"
"4";"12";"15,911951"
"5";"10";"6,375579"
"6";"10";"11,290983"
"7";"12";"6,451078"
"8";"10";"0,502635"
"9";"10";"14,743774"
"0";"12";"13,533780"
"1";"10";"0,485335"
"2";"10";"19,900971"
"3";"8";"12,491906"
"4";"10";"9,128344"
"5";"12";"2,859314"
"6";"12";"3,835730"
"7";"10";"9,362678"
"8";"12";"2,422949"
"9";"8";"13,182793"
"0";"10";"19,472834"
"1";"10";"7,244523"
"2";"10";"4,733972"
"3";"12";"0,870012"
"4";"16";"15,100376"
"5";"12";"7,140816"
"6";"12";"11,783356"
"7";"10";"1,270553"
"8";"12";"0,947664"
"9";"12";"3,818685"
"0";"12";"5,454921"
"1";"12";"8,227183"
"2";"12";"12,524560"
"3";"10";"0,755028"
"4";"12";"20,711747"
"5";"10";"5,501848"
"6";"10";"7,308299"
"7";"10";"4,462545"
"8";"12";"12,821995"
"9";"10";"7,953070"
"0";"12";"12,880642"
"1";"10";"10,832586"
"2";"10";"5,768142"
"3";"10";"19,871457"
"4";"10";"11,386051"
"5";"10";"8,460083"
"6";"12";"0,201605"
"7";"10";"3,731810"
"8";"10";"1,984490"
"9";"16";"4,304412"
"0";"12";"9,493916"
"1";"10";"1,089056"
"2";"12";"0,081422"
"3";"12";"2,002030"
"4";"10";"17,985935"
"5";"12";"20,976136"
"6";"12";"6,906371"
"7";"5";"5,902100"
"8";"10";"5,563647"
"9";"10";"1,283089"
"0";"10";"7,706144"
"1";"12";"6,810566"
"2";"10";"16,530984"
"3";"16";"3,690249"
"4";"10";"7,242694"
"5";"10";"6,944850"
"6";"12";"1,572356"
"7";"10";"1,554535"
"8";"12";"6,903651"
"9";"12";"2,248963"
"0";"10";"3,682444"
"1";"10";"8,916662"
"2";"10";"12,432959"
"3";"8";"1,301472"
"4";"12";"0,993919"
"5";"12";"8,214444"
"6";"8";"2,120716"
"7";"12";"0,075230"
"8";"10";"15,653073"
"9";"10";"1,757006"
"0";"10";"5,679088"
"1";"10";"4,343597"
"2";"12";"21,147291"
"3";"10";"0,741708"
"4";"12";"20,728845"
"5";"10";"0,550937"
"6";"10";"1,106690"
"7";"10";"6,030299"
"8";"8";"0,075589"
"9";"12";"9,196376"
"0";"10";"6,823847"
"1";"12";"11,276837"
"2";"10";"22,509005"
"3";"10";"17,681039"
"4";"12";"11,199557"
"5";"10";"5,031275"
"6";"10";"12,594363"
"7";"12";"18,321892"
"8";"10";"0,973076"
"9";"12";"22,783006"
"0";"12";"7,643259"
"1";"10";"4,138351"
"2";"12";"20,280721"
"3";"16";"4,231862"
"4";"10";"15,414041"
"5";"12";"8,298119"
"6";"10";"0,378380"
"7";"12";"14,070487"
"8";"12";"5,343510"
"9";"12";"17,866652"
"0";"12";"6,877509"
"1";"10";"1,487463"
"2";"10";"19,012512"
"3";"10";"0,634926"
"4";"8";"1,402383"
"5";"8";"1,420717"
"6";"12";"16,608495"
"7";"10";"2,825045"
"8";"10";"4,675169"
"9";"12";"0,917391"
"0";"12";"4,986825"
"1";"10";"2,407218"
"2";"10";"8,002130"
"3";"10";"5,701062"
"4";"12";"15,397546"
"5";"12";"9,062808"
"6";"12";"21,860986"
"7";"10";"7,215559"
"8";"12";"19,588029"
"9";"10";"9,484452"
"0";"10";"12,785845"
"1";"10";"3,193907"
"2";"8";"3,594753"
"3";"10";"1,626123"
"4";"10";"0,187733"
"5";"12";"6,265802"
"6";"12";"13,369408"
"7";"10";"0,549054"
"8";"12";"4,311744"
"9";"10";"9,406628"
